STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       4177;2022080516;    3;  27.6;  48.0;eor
       4177;2022080517;    3;  25.5;  58.0;eor
       4177;2022080518;    3;  23.4;  51.0;eor
       4177;2022080519;    3;  22.4;  59.0;eor
       4177;2022080520;    3;  21.8;  62.0;eor
       4177;2022080521;    3;  22.2;  57.0;eor
       4177;2022080522;    3;  22.0;  54.0;eor
       4177;2022080523;    3;  21.5;  57.0;eor
       4177;2022080600;    3;  21.0;  52.0;eor
       4177;2022080601;    3;  20.6;  52.0;eor
       4177;2022080602;    3;  19.8;  53.0;eor
       4177;2022080603;    3;  18.8;  60.0;eor
       4177;2022080604;    3;  17.8;  66.0;eor
       4177;2022080605;    3;  17.0;  67.0;eor
       4177;2022080606;    3;  17.1;  62.0;eor
       4177;2022080607;    3;  19.0;  56.0;eor
       4177;2022080608;    3;  20.8;  51.0;eor
       4177;2022080609;    3;  21.7;  41.0;eor
       4177;2022080610;    3;  23.4;  36.0;eor
       4177;2022080611;    3;  23.9;  33.0;eor
       4177;2022080612;    3;  24.2;  32.0;eor
       4177;2022080613;    3;  25.6;  28.0;eor
       4177;2022080614;    3;  26.3;  28.0;eor
       4177;2022080615;    3;  26.1;  27.0;eor
       4177;2022080616;    3;  25.9;  26.0;eor
       4177;2022080617;    3;  24.9;  28.0;eor
       4177;2022080618;    3;  24.2;  29.0;eor
       4177;2022080619;    3;  22.9;  32.0;eor
       4177;2022080620;    3;  21.8;  35.0;eor
       4177;2022080621;    3;  20.7;  38.0;eor
       4177;2022080622;    3;  19.3;  42.0;eor
       4177;2022080623;    3;  17.0;  48.0;eor
       4177;2022080700;    3;  16.5;  52.0;eor
       4177;2022080701;    3;  15.6;  56.0;eor
       4177;2022080702;    3;  15.7;  53.0;eor
       4177;2022080703;    3;  14.8;  55.0;eor
       4177;2022080704;    3;  14.8;  55.0;eor
       4177;2022080705;    3;  14.9;  55.0;eor
       4177;2022080706;    3;  16.2;  50.0;eor
       4177;2022080707;    3;  18.4;  46.0;eor
       4177;2022080708;    3;  20.1;  45.0;eor
       4177;2022080709;    3;  22.7;  43.0;eor
       4177;2022080710;    3;  24.3;  35.0;eor
       4177;2022080711;    3;  25.8;  29.0;eor
       4177;2022080712;    3;  27.0;  25.0;eor
       4177;2022080713;    3;  27.4;  23.0;eor
       4177;2022080714;    3;  28.1;  21.0;eor
       4177;2022080715;    3;  28.1;  20.0;eor
       4177;2022080716;    3;  27.9;  21.0;eor
       4177;2022080717;    3;  28.0;  21.0;eor
       4177;2022080718;    3;  27.2;  22.0;eor
       4177;2022080719;    3;  25.5;  28.0;eor
       4177;2022080720;    3;  21.1;  38.0;eor
       4177;2022080721;    3;  18.7;  47.0;eor
       4177;2022080722;    3;  19.1;  46.0;eor
       4177;2022080723;    3;  16.4;  55.0;eor
       4177;2022080800;    3;  14.4;  63.0;eor
       4177;2022080801;    3;  13.2;  66.0;eor
       4177;2022080802;    3;  12.1;  69.0;eor
       4177;2022080803;    3;  15.2;  59.0;eor
       4177;2022080804;    3;  12.8;  69.0;eor
       4177;2022080805;    3;  12.9;  69.0;eor
       4177;2022080806;    3;  17.2;  50.0;eor
       4177;2022080807;    3;  19.1;  43.0;eor
       4177;2022080808;    3;  21.5;  37.0;eor
       4177;2022080809;    3;  23.9;  35.0;eor
       4177;2022080810;    3;  26.6;  32.0;eor
       4177;2022080811;    3;  28.0;  28.0;eor
       4177;2022080812;    3;  29.5;  26.0;eor
       4177;2022080813;    3;  29.0;  24.0;eor
       4177;2022080814;    3;  30.3;  21.0;eor
       4177;2022080815;    3;  30.4;  20.0;eor
       4177;2022080816;    3;  30.3;  24.0;eor
       4177;2022080817;    3;  29.7;  26.0;eor
       4177;2022080818;    3;  28.7;  26.0;eor
       4177;2022080819;    3;  27.1;  28.0;eor
